interview__key	interview__id	date	time	action	originator	role	responsible__name	responsible__role
81-04-37-25	9eab8cff705345c1ba5059f423edada5	2021-10-08	02:12:55	0	ms_int22	1	ms2_sup1	2
81-04-37-25	9eab8cff705345c1ba5059f423edada5	2021-10-08	02:12:55	20	ms_int22	1	ms_int22	1
81-04-37-25	9eab8cff705345c1ba5059f423edada5	2021-10-08	02:12:55	1	ms_int22	1	ms_int22	1
81-04-37-25	9eab8cff705345c1ba5059f423edada5	2021-10-08	02:12:57	14	ms_int22	1	ms_int22	1
81-04-37-25	9eab8cff705345c1ba5059f423edada5	2021-10-08	02:15:59	3	ms_int22	1	ms2_sup1	2
81-04-37-25	9eab8cff705345c1ba5059f423edada5	2021-10-08	02:15:59	15	ms_int22	1	ms_int22	1
76-17-47-91	9ee09ba3123343318824df43be5d1865	2021-11-03	22:21:31	12	ms_int8	1	ms_int8	1
76-17-47-91	9ee09ba3123343318824df43be5d1865	2021-11-03	22:21:31	0	ms_int8	1	ms2_sup1	2
76-17-47-91	9ee09ba3123343318824df43be5d1865	2021-11-03	22:21:31	20	ms_int8	1	ms_int8	1
76-17-47-91	9ee09ba3123343318824df43be5d1865	2021-11-03	22:21:31	1	ms_int8	1	ms_int8	1
76-17-47-91	9ee09ba3123343318824df43be5d1865	2021-11-03	22:21:31	14	ms_int8	1	ms_int8	1
76-17-47-91	9ee09ba3123343318824df43be5d1865	2021-11-03	22:22:44	3	ms_int8	1	ms2_sup1	2
76-17-47-91	9ee09ba3123343318824df43be5d1865	2021-11-03	22:22:44	15	ms_int8	1	ms_int8	1
21-41-46-81	9eeeb0ba1865419caa10cf2044fa01b1	2021-11-04	03:48:20	12	ms_int8	1	ms_int8	1
21-41-46-81	9eeeb0ba1865419caa10cf2044fa01b1	2021-11-04	03:48:20	0	ms_int8	1	ms2_sup1	2
21-41-46-81	9eeeb0ba1865419caa10cf2044fa01b1	2021-11-04	03:48:20	20	ms_int8	1	ms_int8	1
21-41-46-81	9eeeb0ba1865419caa10cf2044fa01b1	2021-11-04	03:48:20	1	ms_int8	1	ms_int8	1
21-41-46-81	9eeeb0ba1865419caa10cf2044fa01b1	2021-11-04	03:48:20	14	ms_int8	1	ms_int8	1
21-41-46-81	9eeeb0ba1865419caa10cf2044fa01b1	2021-11-04	03:50:59	3	ms_int8	1	ms2_sup1	2
21-41-46-81	9eeeb0ba1865419caa10cf2044fa01b1	2021-11-04	03:50:59	15	ms_int8	1	ms_int8	1
23-04-11-34	9f05db4d1f93443a8273d995a2ff8e80	2021-11-03	23:27:36	12	ms_int11	1	ms_int11	1
23-04-11-34	9f05db4d1f93443a8273d995a2ff8e80	2021-11-03	23:27:36	0	ms_int11	1	ms2_sup1	2
23-04-11-34	9f05db4d1f93443a8273d995a2ff8e80	2021-11-03	23:27:36	20	ms_int11	1	ms_int11	1
23-04-11-34	9f05db4d1f93443a8273d995a2ff8e80	2021-11-03	23:27:36	1	ms_int11	1	ms_int11	1
23-04-11-34	9f05db4d1f93443a8273d995a2ff8e80	2021-11-03	23:27:38	14	ms_int11	1	ms_int11	1
23-04-11-34	9f05db4d1f93443a8273d995a2ff8e80	2021-11-03	23:28:41	3	ms_int11	1	ms2_sup1	2
23-04-11-34	9f05db4d1f93443a8273d995a2ff8e80	2021-11-03	23:28:41	15	ms_int11	1	ms_int11	1
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:08:26	12	ms_int11	1	ms_int11	1
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:08:26	0	ms_int11	1	ms2_sup1	2
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:08:26	20	ms_int11	1	ms_int11	1
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:08:26	1	ms_int11	1	ms_int11	1
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:08:27	14	ms_int11	1	ms_int11	1
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:12:57	3	ms_int11	1	ms2_sup1	2
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:12:57	15	ms_int11	1	ms_int11	1
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:14:24	4	ms_int11	1	ms_int11	1
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:14:25	14	ms_int11	1	ms_int11	1
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:15:14	3	ms_int11	1	ms2_sup1	2
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	2021-11-10	03:15:14	15	ms_int11	1	ms_int11	1
65-07-49-34	a1ed5e5e50b740e49c9e5fded9406a51	2021-11-04	03:45:24	12	ms_int8	1	ms_int8	1
65-07-49-34	a1ed5e5e50b740e49c9e5fded9406a51	2021-11-04	03:45:24	0	ms_int8	1	ms2_sup1	2
65-07-49-34	a1ed5e5e50b740e49c9e5fded9406a51	2021-11-04	03:45:24	20	ms_int8	1	ms_int8	1
65-07-49-34	a1ed5e5e50b740e49c9e5fded9406a51	2021-11-04	03:45:24	1	ms_int8	1	ms_int8	1
65-07-49-34	a1ed5e5e50b740e49c9e5fded9406a51	2021-11-04	03:45:24	14	ms_int8	1	ms_int8	1
65-07-49-34	a1ed5e5e50b740e49c9e5fded9406a51	2021-11-04	03:47:56	3	ms_int8	1	ms2_sup1	2
65-07-49-34	a1ed5e5e50b740e49c9e5fded9406a51	2021-11-04	03:47:56	15	ms_int8	1	ms_int8	1
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	2021-10-08	01:03:43	12	ms_int20	1	ms_int20	1
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	2021-10-08	01:03:43	0	ms_int20	1	ms2_sup1	2
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	2021-10-08	01:03:43	20	ms_int20	1	ms_int20	1
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	2021-10-08	01:03:43	1	ms_int20	1	ms_int20	1
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	2021-10-08	01:03:44	14	ms_int20	1	ms_int20	1
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	2021-10-08	01:16:52	3	ms_int20	1	ms2_sup1	2
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	2021-10-08	01:16:52	15	ms_int20	1	ms_int20	1
65-17-89-47	a576fc10dea34ff1bdd7f5a57d448309	2021-11-03	23:29:22	12	ms_int4	1	ms_int4	1
65-17-89-47	a576fc10dea34ff1bdd7f5a57d448309	2021-11-03	23:29:22	0	ms_int4	1	ms2_sup1	2
65-17-89-47	a576fc10dea34ff1bdd7f5a57d448309	2021-11-03	23:29:22	20	ms_int4	1	ms_int4	1
65-17-89-47	a576fc10dea34ff1bdd7f5a57d448309	2021-11-03	23:29:22	1	ms_int4	1	ms_int4	1
65-17-89-47	a576fc10dea34ff1bdd7f5a57d448309	2021-11-03	23:29:23	14	ms_int4	1	ms_int4	1
65-17-89-47	a576fc10dea34ff1bdd7f5a57d448309	2021-11-03	23:32:36	3	ms_int4	1	ms2_sup1	2
65-17-89-47	a576fc10dea34ff1bdd7f5a57d448309	2021-11-03	23:32:36	15	ms_int4	1	ms_int4	1
23-09-67-61	a729fabfb3394568b140ecb334971f83	2021-11-03	22:29:02	12	ms_int5	1	ms_int5	1
23-09-67-61	a729fabfb3394568b140ecb334971f83	2021-11-03	22:29:02	0	ms_int5	1	ms2_sup1	2
23-09-67-61	a729fabfb3394568b140ecb334971f83	2021-11-03	22:29:02	20	ms_int5	1	ms_int5	1
23-09-67-61	a729fabfb3394568b140ecb334971f83	2021-11-03	22:29:02	1	ms_int5	1	ms_int5	1
23-09-67-61	a729fabfb3394568b140ecb334971f83	2021-11-03	22:29:02	14	ms_int5	1	ms_int5	1
23-09-67-61	a729fabfb3394568b140ecb334971f83	2021-11-03	22:32:12	3	ms_int5	1	ms2_sup1	2
23-09-67-61	a729fabfb3394568b140ecb334971f83	2021-11-03	22:32:12	15	ms_int5	1	ms_int5	1
51-10-86-66	ab5eee3fd2044d6d9f5bddfd98653be3	2021-10-08	01:41:09	12	ms_int22	1	ms_int22	1
51-10-86-66	ab5eee3fd2044d6d9f5bddfd98653be3	2021-10-08	01:41:09	0	ms_int22	1	ms2_sup1	2
51-10-86-66	ab5eee3fd2044d6d9f5bddfd98653be3	2021-10-08	01:41:09	20	ms_int22	1	ms_int22	1
51-10-86-66	ab5eee3fd2044d6d9f5bddfd98653be3	2021-10-08	01:41:09	1	ms_int22	1	ms_int22	1
51-10-86-66	ab5eee3fd2044d6d9f5bddfd98653be3	2021-10-08	01:41:10	14	ms_int22	1	ms_int22	1
51-10-86-66	ab5eee3fd2044d6d9f5bddfd98653be3	2021-10-08	01:43:57	3	ms_int22	1	ms2_sup1	2
51-10-86-66	ab5eee3fd2044d6d9f5bddfd98653be3	2021-10-08	01:43:57	15	ms_int22	1	ms_int22	1
07-33-05-72	ab86b08931c743298106644c849b1ba7	2021-10-08	04:23:38	12	ms_int22	1	ms_int22	1
07-33-05-72	ab86b08931c743298106644c849b1ba7	2021-10-08	04:23:38	0	ms_int22	1	ms2_sup1	2
07-33-05-72	ab86b08931c743298106644c849b1ba7	2021-10-08	04:23:38	20	ms_int22	1	ms_int22	1
07-33-05-72	ab86b08931c743298106644c849b1ba7	2021-10-08	04:23:38	1	ms_int22	1	ms_int22	1
07-33-05-72	ab86b08931c743298106644c849b1ba7	2021-10-08	04:23:38	14	ms_int22	1	ms_int22	1
07-33-05-72	ab86b08931c743298106644c849b1ba7	2021-10-08	04:27:16	3	ms_int22	1	ms2_sup1	2
07-33-05-72	ab86b08931c743298106644c849b1ba7	2021-10-08	04:27:16	15	ms_int22	1	ms_int22	1
96-59-78-15	ab9e3fe5715c45ccaa20df061c56c91f	2021-11-08	02:40:58	12	ms_int8	1	ms_int8	1
96-59-78-15	ab9e3fe5715c45ccaa20df061c56c91f	2021-11-08	02:40:58	0	ms_int8	1	ms2_sup1	2
96-59-78-15	ab9e3fe5715c45ccaa20df061c56c91f	2021-11-08	02:41:00	20	ms_int8	1	ms_int8	1
96-59-78-15	ab9e3fe5715c45ccaa20df061c56c91f	2021-11-08	02:40:58	1	ms_int8	1	ms_int8	1
96-59-78-15	ab9e3fe5715c45ccaa20df061c56c91f	2021-11-08	02:41:02	14	ms_int8	1	ms_int8	1
96-59-78-15	ab9e3fe5715c45ccaa20df061c56c91f	2021-11-08	02:47:59	3	ms_int8	1	ms2_sup1	2
96-59-78-15	ab9e3fe5715c45ccaa20df061c56c91f	2021-11-08	02:47:59	15	ms_int8	1	ms_int8	1
34-39-99-68	ad6fe5ede0454137a02417637fc5ca30	2021-11-04	03:43:39	12	ms_int8	1	ms_int8	1
34-39-99-68	ad6fe5ede0454137a02417637fc5ca30	2021-11-04	03:43:39	0	ms_int8	1	ms2_sup1	2
34-39-99-68	ad6fe5ede0454137a02417637fc5ca30	2021-11-04	03:43:39	20	ms_int8	1	ms_int8	1
34-39-99-68	ad6fe5ede0454137a02417637fc5ca30	2021-11-04	03:43:39	1	ms_int8	1	ms_int8	1
34-39-99-68	ad6fe5ede0454137a02417637fc5ca30	2021-11-04	03:43:39	14	ms_int8	1	ms_int8	1
34-39-99-68	ad6fe5ede0454137a02417637fc5ca30	2021-11-04	03:45:11	3	ms_int8	1	ms2_sup1	2
34-39-99-68	ad6fe5ede0454137a02417637fc5ca30	2021-11-04	03:45:11	15	ms_int8	1	ms_int8	1
35-16-44-17	ad86a7f73bbd49bb8f989bf7df9e1fad	2021-11-03	23:27:28	12	ms_int4	1	ms_int4	1
35-16-44-17	ad86a7f73bbd49bb8f989bf7df9e1fad	2021-11-03	23:27:28	0	ms_int4	1	ms2_sup1	2
35-16-44-17	ad86a7f73bbd49bb8f989bf7df9e1fad	2021-11-03	23:27:28	20	ms_int4	1	ms_int4	1
35-16-44-17	ad86a7f73bbd49bb8f989bf7df9e1fad	2021-11-03	23:27:28	1	ms_int4	1	ms_int4	1
35-16-44-17	ad86a7f73bbd49bb8f989bf7df9e1fad	2021-11-03	23:27:28	14	ms_int4	1	ms_int4	1
35-16-44-17	ad86a7f73bbd49bb8f989bf7df9e1fad	2021-11-03	23:29:09	3	ms_int4	1	ms2_sup1	2
35-16-44-17	ad86a7f73bbd49bb8f989bf7df9e1fad	2021-11-03	23:29:09	15	ms_int4	1	ms_int4	1
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	2021-10-08	02:08:37	12	ms_int22	1	ms_int22	1
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	2021-10-08	02:08:37	0	ms_int22	1	ms2_sup1	2
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	2021-10-08	02:08:37	20	ms_int22	1	ms_int22	1
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	2021-10-08	02:08:37	1	ms_int22	1	ms_int22	1
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	2021-10-08	02:08:37	14	ms_int22	1	ms_int22	1
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	2021-10-08	02:12:52	3	ms_int22	1	ms2_sup1	2
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	2021-10-08	02:12:52	15	ms_int22	1	ms_int22	1
94-56-51-12	b3903aa45667489ca8b01131791b7e42	2021-10-08	02:53:24	12	ms_int20	1	ms_int20	1
94-56-51-12	b3903aa45667489ca8b01131791b7e42	2021-10-08	02:53:24	0	ms_int20	1	ms2_sup1	2
94-56-51-12	b3903aa45667489ca8b01131791b7e42	2021-10-08	02:53:24	20	ms_int20	1	ms_int20	1
94-56-51-12	b3903aa45667489ca8b01131791b7e42	2021-10-08	02:53:24	1	ms_int20	1	ms_int20	1
94-56-51-12	b3903aa45667489ca8b01131791b7e42	2021-10-08	02:53:24	14	ms_int20	1	ms_int20	1
94-56-51-12	b3903aa45667489ca8b01131791b7e42	2021-10-08	02:58:58	3	ms_int20	1	ms2_sup1	2
94-56-51-12	b3903aa45667489ca8b01131791b7e42	2021-10-08	02:58:58	15	ms_int20	1	ms_int20	1
82-66-61-16	b4c6bda3e24f43b190183f708b82ceda	2021-10-08	04:20:50	12	ms_int22	1	ms_int22	1
82-66-61-16	b4c6bda3e24f43b190183f708b82ceda	2021-10-08	04:20:50	0	ms_int22	1	ms2_sup1	2
82-66-61-16	b4c6bda3e24f43b190183f708b82ceda	2021-10-08	04:20:50	20	ms_int22	1	ms_int22	1
82-66-61-16	b4c6bda3e24f43b190183f708b82ceda	2021-10-08	04:20:50	1	ms_int22	1	ms_int22	1
82-66-61-16	b4c6bda3e24f43b190183f708b82ceda	2021-10-08	04:20:53	14	ms_int22	1	ms_int22	1
82-66-61-16	b4c6bda3e24f43b190183f708b82ceda	2021-10-08	04:23:25	3	ms_int22	1	ms2_sup1	2
82-66-61-16	b4c6bda3e24f43b190183f708b82ceda	2021-10-08	04:23:25	15	ms_int22	1	ms_int22	1
73-09-80-08	b4f2146f5f2b45e3a23db46ab376a7c4	2021-10-08	03:17:52	12	ms_int22	1	ms_int22	1
73-09-80-08	b4f2146f5f2b45e3a23db46ab376a7c4	2021-10-08	03:17:52	0	ms_int22	1	ms2_sup1	2
73-09-80-08	b4f2146f5f2b45e3a23db46ab376a7c4	2021-10-08	03:17:52	20	ms_int22	1	ms_int22	1
73-09-80-08	b4f2146f5f2b45e3a23db46ab376a7c4	2021-10-08	03:17:52	1	ms_int22	1	ms_int22	1
73-09-80-08	b4f2146f5f2b45e3a23db46ab376a7c4	2021-10-08	03:17:53	14	ms_int22	1	ms_int22	1
73-09-80-08	b4f2146f5f2b45e3a23db46ab376a7c4	2021-10-08	03:20:08	3	ms_int22	1	ms2_sup1	2
73-09-80-08	b4f2146f5f2b45e3a23db46ab376a7c4	2021-10-08	03:20:08	15	ms_int22	1	ms_int22	1
45-73-15-00	b6545b4502844d9b97ffd61648fca336	2021-11-03	23:24:29	12	ms_int2	1	ms_int2	1
45-73-15-00	b6545b4502844d9b97ffd61648fca336	2021-11-03	23:24:29	0	ms_int2	1	ms2_sup1	2
45-73-15-00	b6545b4502844d9b97ffd61648fca336	2021-11-03	23:24:29	20	ms_int2	1	ms_int2	1
45-73-15-00	b6545b4502844d9b97ffd61648fca336	2021-11-03	23:24:29	1	ms_int2	1	ms_int2	1
45-73-15-00	b6545b4502844d9b97ffd61648fca336	2021-11-03	23:24:29	14	ms_int2	1	ms_int2	1
45-73-15-00	b6545b4502844d9b97ffd61648fca336	2021-11-03	23:29:20	3	ms_int2	1	ms2_sup1	2
45-73-15-00	b6545b4502844d9b97ffd61648fca336	2021-11-03	23:29:20	15	ms_int2	1	ms_int2	1
92-36-00-53	b8eb9f0383b74d7783f2c113b306b30d	2021-11-03	23:23:10	12	ms_int8	1	ms_int8	1
92-36-00-53	b8eb9f0383b74d7783f2c113b306b30d	2021-11-03	23:23:10	0	ms_int8	1	ms2_sup1	2
92-36-00-53	b8eb9f0383b74d7783f2c113b306b30d	2021-11-03	23:23:10	20	ms_int8	1	ms_int8	1
92-36-00-53	b8eb9f0383b74d7783f2c113b306b30d	2021-11-03	23:23:10	1	ms_int8	1	ms_int8	1
92-36-00-53	b8eb9f0383b74d7783f2c113b306b30d	2021-11-03	23:23:10	14	ms_int8	1	ms_int8	1
92-36-00-53	b8eb9f0383b74d7783f2c113b306b30d	2021-11-03	23:25:01	3	ms_int8	1	ms2_sup1	2
92-36-00-53	b8eb9f0383b74d7783f2c113b306b30d	2021-11-03	23:25:01	15	ms_int8	1	ms_int8	1
86-83-80-94	b9aa5b94c39b43c99d011c1ed3042718	2021-10-08	03:52:23	12	ms_int20	1	ms_int20	1
86-83-80-94	b9aa5b94c39b43c99d011c1ed3042718	2021-10-08	03:52:23	0	ms_int20	1	ms2_sup1	2
86-83-80-94	b9aa5b94c39b43c99d011c1ed3042718	2021-10-08	03:52:23	20	ms_int20	1	ms_int20	1
86-83-80-94	b9aa5b94c39b43c99d011c1ed3042718	2021-10-08	03:52:23	1	ms_int20	1	ms_int20	1
86-83-80-94	b9aa5b94c39b43c99d011c1ed3042718	2021-10-08	03:52:23	14	ms_int20	1	ms_int20	1
86-83-80-94	b9aa5b94c39b43c99d011c1ed3042718	2021-10-08	03:55:23	3	ms_int20	1	ms2_sup1	2
86-83-80-94	b9aa5b94c39b43c99d011c1ed3042718	2021-10-08	03:55:23	15	ms_int20	1	ms_int20	1
39-84-42-50	ba68bd7afaef4d9d8bf4f728f0c42e19	2021-11-03	23:20:14	12	ms_int2	1	ms_int2	1
39-84-42-50	ba68bd7afaef4d9d8bf4f728f0c42e19	2021-11-03	23:20:14	0	ms_int2	1	ms2_sup1	2
39-84-42-50	ba68bd7afaef4d9d8bf4f728f0c42e19	2021-11-03	23:20:14	20	ms_int2	1	ms_int2	1
39-84-42-50	ba68bd7afaef4d9d8bf4f728f0c42e19	2021-11-03	23:20:14	1	ms_int2	1	ms_int2	1
39-84-42-50	ba68bd7afaef4d9d8bf4f728f0c42e19	2021-11-03	23:20:16	14	ms_int2	1	ms_int2	1
39-84-42-50	ba68bd7afaef4d9d8bf4f728f0c42e19	2021-11-03	23:24:24	3	ms_int2	1	ms2_sup1	2
39-84-42-50	ba68bd7afaef4d9d8bf4f728f0c42e19	2021-11-03	23:24:24	15	ms_int2	1	ms_int2	1
92-65-95-61	bd57ddba1cfe405c8e3eda44afb8ac78	2021-11-03	22:21:15	12	ms_int5	1	ms_int5	1
92-65-95-61	bd57ddba1cfe405c8e3eda44afb8ac78	2021-11-03	22:21:15	0	ms_int5	1	ms2_sup1	2
92-65-95-61	bd57ddba1cfe405c8e3eda44afb8ac78	2021-11-03	22:21:15	20	ms_int5	1	ms_int5	1
92-65-95-61	bd57ddba1cfe405c8e3eda44afb8ac78	2021-11-03	22:21:15	1	ms_int5	1	ms_int5	1
92-65-95-61	bd57ddba1cfe405c8e3eda44afb8ac78	2021-11-03	22:21:16	14	ms_int5	1	ms_int5	1
92-65-95-61	bd57ddba1cfe405c8e3eda44afb8ac78	2021-11-03	22:22:51	3	ms_int5	1	ms2_sup1	2
92-65-95-61	bd57ddba1cfe405c8e3eda44afb8ac78	2021-11-03	22:22:51	15	ms_int5	1	ms_int5	1
18-62-69-07	bf765899bd014e8e84af6e9f7b8b1ad3	2021-11-04	03:57:14	12	ms_int8	1	ms_int8	1
18-62-69-07	bf765899bd014e8e84af6e9f7b8b1ad3	2021-11-04	03:57:14	0	ms_int8	1	ms2_sup1	2
18-62-69-07	bf765899bd014e8e84af6e9f7b8b1ad3	2021-11-04	03:57:14	20	ms_int8	1	ms_int8	1
18-62-69-07	bf765899bd014e8e84af6e9f7b8b1ad3	2021-11-04	03:57:14	1	ms_int8	1	ms_int8	1
18-62-69-07	bf765899bd014e8e84af6e9f7b8b1ad3	2021-11-04	03:57:15	14	ms_int8	1	ms_int8	1
18-62-69-07	bf765899bd014e8e84af6e9f7b8b1ad3	2021-11-04	04:00:10	3	ms_int8	1	ms2_sup1	2
18-62-69-07	bf765899bd014e8e84af6e9f7b8b1ad3	2021-11-04	04:00:10	15	ms_int8	1	ms_int8	1
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	2021-11-03	22:33:40	12	ms_int8	1	ms_int8	1
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	2021-11-03	22:33:40	0	ms_int8	1	ms2_sup1	2
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	2021-11-03	22:33:40	20	ms_int8	1	ms_int8	1
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	2021-11-03	22:33:40	1	ms_int8	1	ms_int8	1
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	2021-11-03	22:33:41	14	ms_int8	1	ms_int8	1
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	2021-11-03	22:36:49	3	ms_int8	1	ms2_sup1	2
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	2021-11-03	22:36:49	15	ms_int8	1	ms_int8	1
53-12-45-39	c21532e85c064a5ea25ac1bfe999da5e	2021-11-03	22:32:14	12	ms_int5	1	ms_int5	1
53-12-45-39	c21532e85c064a5ea25ac1bfe999da5e	2021-11-03	22:32:14	0	ms_int5	1	ms2_sup1	2
53-12-45-39	c21532e85c064a5ea25ac1bfe999da5e	2021-11-03	22:32:15	20	ms_int5	1	ms_int5	1
53-12-45-39	c21532e85c064a5ea25ac1bfe999da5e	2021-11-03	22:32:14	1	ms_int5	1	ms_int5	1
53-12-45-39	c21532e85c064a5ea25ac1bfe999da5e	2021-11-03	22:32:15	14	ms_int5	1	ms_int5	1
53-12-45-39	c21532e85c064a5ea25ac1bfe999da5e	2021-11-03	22:34:13	3	ms_int5	1	ms2_sup1	2
53-12-45-39	c21532e85c064a5ea25ac1bfe999da5e	2021-11-03	22:34:13	15	ms_int5	1	ms_int5	1
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	2021-11-03	22:43:56	12	ms_int8	1	ms_int8	1
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	2021-11-03	22:43:56	0	ms_int8	1	ms2_sup1	2
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	2021-11-03	22:43:56	20	ms_int8	1	ms_int8	1
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	2021-11-03	22:43:56	1	ms_int8	1	ms_int8	1
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	2021-11-03	22:43:57	14	ms_int8	1	ms_int8	1
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	2021-11-03	22:48:53	15	ms_int8	1	ms_int8	1
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	2021-11-03	22:49:52	14	ms_int8	1	ms_int8	1
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	2021-11-03	22:52:59	3	ms_int8	1	ms2_sup1	2
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	2021-11-03	22:52:59	15	ms_int8	1	ms_int8	1
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	2021-11-04	04:11:45	12	ms_int8	1	ms_int8	1
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	2021-11-04	04:11:45	0	ms_int8	1	ms2_sup1	2
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	2021-11-04	04:11:46	20	ms_int8	1	ms_int8	1
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	2021-11-04	04:11:45	1	ms_int8	1	ms_int8	1
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	2021-11-04	04:11:46	14	ms_int8	1	ms_int8	1
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	2021-11-04	04:14:26	3	ms_int8	1	ms2_sup1	2
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	2021-11-04	04:14:26	15	ms_int8	1	ms_int8	1
95-15-70-07	cd8dec7ff8de48809d6c9a37813fdd10	2021-11-03	23:20:09	12	ms_int4	1	ms_int4	1
95-15-70-07	cd8dec7ff8de48809d6c9a37813fdd10	2021-11-03	23:20:09	0	ms_int4	1	ms2_sup1	2
95-15-70-07	cd8dec7ff8de48809d6c9a37813fdd10	2021-11-03	23:20:09	20	ms_int4	1	ms_int4	1
95-15-70-07	cd8dec7ff8de48809d6c9a37813fdd10	2021-11-03	23:20:09	1	ms_int4	1	ms_int4	1
95-15-70-07	cd8dec7ff8de48809d6c9a37813fdd10	2021-11-03	23:20:10	14	ms_int4	1	ms_int4	1
95-15-70-07	cd8dec7ff8de48809d6c9a37813fdd10	2021-11-03	23:27:11	3	ms_int4	1	ms2_sup1	2
95-15-70-07	cd8dec7ff8de48809d6c9a37813fdd10	2021-11-03	23:27:11	15	ms_int4	1	ms_int4	1
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	2021-10-08	02:47:29	12	ms_int20	1	ms_int20	1
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	2021-10-08	02:47:29	0	ms_int20	1	ms2_sup1	2
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	2021-10-08	02:47:29	20	ms_int20	1	ms_int20	1
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	2021-10-08	02:47:29	1	ms_int20	1	ms_int20	1
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	2021-10-08	02:47:29	14	ms_int20	1	ms_int20	1
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	2021-10-08	02:53:11	3	ms_int20	1	ms2_sup1	2
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	2021-10-08	02:53:11	15	ms_int20	1	ms_int20	1
29-73-14-52	d0c635e06cb84c7fbbe230adf94b6686	2021-10-08	03:39:32	12	ms_int22	1	ms_int22	1
29-73-14-52	d0c635e06cb84c7fbbe230adf94b6686	2021-10-08	03:39:32	0	ms_int22	1	ms2_sup1	2
29-73-14-52	d0c635e06cb84c7fbbe230adf94b6686	2021-10-08	03:39:32	20	ms_int22	1	ms_int22	1
29-73-14-52	d0c635e06cb84c7fbbe230adf94b6686	2021-10-08	03:39:32	1	ms_int22	1	ms_int22	1
29-73-14-52	d0c635e06cb84c7fbbe230adf94b6686	2021-10-08	03:39:32	14	ms_int22	1	ms_int22	1
29-73-14-52	d0c635e06cb84c7fbbe230adf94b6686	2021-10-08	03:42:04	3	ms_int22	1	ms2_sup1	2
29-73-14-52	d0c635e06cb84c7fbbe230adf94b6686	2021-10-08	03:42:04	15	ms_int22	1	ms_int22	1
41-25-19-73	d1a91767e81949e18ff8cd13036284a1	2021-11-03	22:24:32	12	ms_int6	1	ms_int6	1
