interview__key	interview__id	interview__status	responsible	interviewers	rejections__sup	rejections__hq	entities__errors	questions__comments	interview__duration	n_questions_unanswered
37-53-06-25	d0f597a2f5084317be1d6611ff4082b4	130	ms_int4	1	0	0	0	0	00.00:02:00	0
25-58-62-71	d117e797bf7f47d49a5338afbbddc425	130	ms_int8	1	0	0	0	0	00.00:01:47	0
85-79-05-97	d46fe8580d884a879b92ffe918c6f784	130	ms_int8	1	0	0	0	0	00.00:03:27	0
27-84-63-07	d5602c9d6cc5463aa5855545ab37fb28	130	ms_int6	1	0	0	0	0	00.00:01:12	0
50-42-38-29	d79fda8bd63a44e28728ff9c743d9938	100	ms_int10	1	0	0	0	0	00.00:02:03	0
01-92-93-54	db9360f7e3ae4fe2a8695daa2a309d25	130	ms_int2	1	0	0	0	0	00.00:02:37	0
51-50-89-49	dd139479b38f458089c2e7234de28519	130	ms_int4	1	0	0	0	0	00.00:02:36	0
03-31-37-50	dd1bc35397c84bc996fab52d8011ccae	100	ms_int6	1	0	0	0	0	00.00:03:28	0
57-79-75-41	dd4f8724906d41478a504835ac4d7edd	130	ms_int4	1	0	0	0	0	00.00:02:25	0
92-96-21-78	e0921a18e4ff4ac9a91c76519c6d04c8	100	ms_int6	1	0	0	0	0	00.00:02:21	0
83-52-46-39	e371e48de7094089bb59f2b323711e48	130	ms_int4	1	0	0	0	0	00.00:01:36	0
06-64-93-42	e41d5acf97f848059cb84957c36e0b87	130	ms_int6	1	0	0	0	0	00.00:02:36	0
25-04-92-55	e431e24a9c9c4344acfa0942bc17510f	130	ms_int8	1	0	0	0	0	00.00:03:23	0
18-52-59-00	e58225737eb54d969e137829c6251b3b	130	ms_int4	1	0	0	0	0	00.00:02:53	0
82-43-18-68	e632733beb264cd191e4f1585302140f	130	ms_int6	1	0	0	0	0	00.00:01:15	0
62-40-08-29	e80a3a0a12004988a758ee8b7b83b70d	130	ms_int6	1	0	0	0	0	00.00:03:25	0
69-15-40-19	e9d35b0b45eb413f8993b5d0ec2fa50d	130	ms_int8	1	0	0	0	0	00.00:02:57	0
10-99-55-30	eae485ed194246f5a8bba37322fd9eb7	130	ms_int6	1	0	0	0	0	00.00:04:36	0
33-28-57-89	ec74a0bd28484a698f839f1050bd4173	100	ms_int6	1	0	0	0	0	00.00:04:07	0
60-03-91-78	ec778c53d90446fdb55f5fd137dca6cf	100	ms_int6	1	0	0	0	0	00.00:01:58	1
57-02-39-85	ed2a92f0cf7448a0aa2fca74b4e53282	130	ms_int10	1	0	0	0	0	00.00:05:38	0
96-41-74-62	ed87bdb322904ae8b2ff30c35a11fef6	100	ms_int6	1	0	0	0	0	00.00:07:56	1
52-57-57-35	ee5931711db744c28f8763da6b50aeb1	130	ms_int6	1	0	0	0	0	00.00:02:30	0
48-31-07-80	ef8e3142ead144f4bd56e794d4a0e0e7	130	ms_int3	1	0	0	0	0	00.00:04:09	0
96-08-70-64	f066d636cd3045ae9508caacaa899087	130	ms_int10	1	0	0	0	0	00.00:06:57	0
74-94-87-11	f21464c07dc44dd2ac1923d2a497ee80	130	ms_int8	1	0	0	0	0	00.00:01:45	0
32-33-50-34	f2e6a5c3e1004e5eb8ec789d985620cf	130	ms_int10	1	0	0	0	0	00.00:05:16	0
50-72-83-82	f325c16ae3354a34b70f120381a3a4fc	130	ms_int20	1	0	0	0	0	00.00:07:20	0
08-48-61-03	f3c8af028f364230a34ed92a13c949e9	130	ms_int22	1	0	0	0	0	00.00:01:46	0
76-33-16-24	f4480b365c284c6785e0d7c32381227f	130	ms_int2	1	0	0	0	0	00.00:02:54	0
24-79-41-39	f48ce2258ce84a81ba4b1d70d97af079	130	ms_int11	1	0	0	0	0	00.00:02:49	0
54-37-88-48	f58cd8c597a94646b9a011e7aba73924	130	ms_int8	1	0	0	0	0	00.00:30:09	0
46-29-41-16	f5f0a27dd7934c31af8005919e5f6a09	100	ms_int6	1	0	0	0	0	00.00:03:53	0
91-95-37-93	f5f393d42f3345f19c3ccf50122d2507	130	ms_int21	1	0	0	0	0	00.00:04:21	0
59-78-54-44	f652f106968d4fcc96b8e3fcef94a513	100	ms_int2	1	0	0	0	0	00.00:01:18	0
42-23-91-08	f746c073707d4c5e9ff1da4b69c4d219	130	ms_int10	1	0	0	0	0	00.00:03:21	0
00-61-76-44	f7b40d5c11ff4cc3a2414397b63c10ec	130	ms_int10	1	0	0	0	0	00.00:03:27	0
45-29-02-33	f7c08375de7f4df1a38df1e6c74e1289	130	ms_int3	1	0	0	0	0	00.00:02:17	0
33-36-24-50	f9457c37142c4c27a09552e24f957a46	100	ms_int6	1	0	0	0	1	00.00:09:19	1
42-63-78-74	faeef456a38d4fa08b14e9b51bd57612	130	ms_int2	1	0	0	0	0	00.00:01:20	0
52-26-05-07	fc438305fd2443ef9a2c0f2a22f7a760	130	ms_int21	1	0	0	0	0	00.00:01:38	1
70-04-07-11	fd2d75dca71942e6a643c9f63028af92	130	ms_int2	1	0	0	0	0	00.00:01:07	0
48-37-82-66	fdf55607b9e54739b505f967c27ebd78	130	ms_int10	1	0	0	0	0	00.00:03:58	0
13-30-15-45	fe167ae35e674d69ae97f5cf4b3172e3	130	ms_int20	1	0	0	0	0	00.00:54:50	0
39-10-74-73	fe2e67333d284fac81ef7798e1e6582a	130	ms_int2	1	0	0	0	0	00.00:02:35	0
54-98-35-71	ff2ca8a6a2b84b4c9c0245a70163fb9b	130	ms_int6	1	0	0	0	0	00.00:03:04	0
93-04-20-92	ffa2f8a1a6954f9fa2bd340460d45530	100	ms_int6	1	0	0	0	0	00.00:03:23	0
19-04-55-95	ffa8fa50440b43e3bc85cd42f0e7488b	130	ms_int3	1	0	0	0	0	00.00:02:15	0
43-17-44-69	00e719f5a5d247aea71eb35b13887601	100	ms_int10	1	0	0	0	0	00.00:01:02	0
92-36-09-26	02c2f57b0b304252a874f0b16f4fc258	100	ms_int20	1	0	0	0	0	00.00:06:53	0
53-94-34-05	0498c902803b47f9ae2836444a49f2c4	100	ms_int3	1	0	0	0	0	00.00:02:35	0
06-20-41-50	07bb01db8ab94ee49bd79f88dadda8d3	100	ms_int22	1	0	0	0	0	00.00:01:30	0
94-77-89-84	07e472400aaa46779e71e63e0c30fe07	100	ms_int10	1	0	0	0	0	00.00:01:40	0
63-65-73-70	0abf099b216745cfa4d46ea7068a1831	100	ms_int8	1	0	0	0	0	00.00:03:02	0
94-68-78-51	0b477b776e3e423ca76e0b6fac3e36d2	100	ms_int22	1	0	0	0	0	00.00:01:56	0
06-77-53-70	0bb28ac177054b2aa42b01b66f966b57	100	ms_int20	1	0	0	0	0	00.00:05:51	0
73-80-85-39	0bd1f4366b964d96a9c6bab0d4037e88	100	ms_int7	1	0	0	0	0	00.00:06:12	0
39-02-66-36	0bf7941ec9624f628710f43aafd1833d	100	ms_int3	1	0	0	0	0	00.00:03:53	0
60-97-86-78	0d72dbf298ed438bbeb0ef9287eebfd0	100	ms_int20	1	0	0	0	0	00.00:05:17	0
02-11-96-99	0e039c55329541b3b48415ef535bd421	100	ms_int22	1	0	0	0	0	00.00:01:53	0
00-17-98-79	0e08e79c169a423eaaf4084736a0fb92	100	ms_int22	1	0	0	0	0	00.00:02:24	0
09-59-34-40	0e63635d31184783967c7e9e3176380b	100	ms_int22	1	0	0	0	0	00.00:01:44	0
41-05-04-55	0ed8a2bdc6964eb48efc9377c84dadd3	100	ms_int8	1	0	0	0	0	00.00:03:20	0
43-58-03-89	0f5ebfcfab6d4995a59884086b6da78f	100	ms_int20	1	0	0	0	0	00.00:06:33	0
48-65-45-70	0f6de19f3871434b99a5a15de24c9f24	100	ms_int3	1	0	0	0	0	00.00:01:48	0
68-58-41-68	104a3c9d39bc403d878f23c29a381526	100	ms_int22	1	0	0	0	0	00.00:02:00	0
09-85-73-70	11a74a85e5bf470382c42c2181c436e1	100	ms_int22	1	0	0	0	0	00.00:01:49	0
14-86-12-32	12f824325bf545c4bbfd1e67a0a1d355	100	ms_int8	1	0	0	0	0	00.00:02:18	0
18-10-38-87	16af32f23c6a4ec8a2e372074d9d95fa	100	ms_int20	1	0	0	0	0	00.00:07:16	0
83-43-59-32	17e8b53a29304712a6d4570fd85c1d48	100	ms_int22	1	0	0	0	0	00.00:02:13	0
50-16-78-79	1a5df3dd7d7b481c9042152f6da7d9fd	100	ms_int8	1	0	0	0	0	00.00:01:52	0
99-37-85-08	1a6e0ca3423e4eb9b7a18552aed80377	100	ms_int3	1	0	0	0	0	00.00:05:16	0
86-01-99-01	1ae5933b267d4031a075757779859eed	100	ms_int22	1	0	0	0	0	00.00:01:28	0
53-28-18-98	1e7d2f444b264692acfd35ac86958bb0	100	ms_int22	1	0	0	0	0	00.00:01:08	0
28-81-86-52	23b1cd6b7cf74879a48698c0b1fd32d1	100	ms_int10	1	0	0	0	0	00.00:03:07	0
05-26-65-28	26a6cde1047e49c68e5570f54115f54c	100	ms_int3	1	0	0	0	0	00.00:02:51	0
30-89-41-15	26e10cd3dfe54aa2a18ba219df1e6ba9	100	ms_int22	1	0	0	0	0	00.00:03:06	0
11-86-40-43	270e50f27019470ba335cbd05973cf8c	100	ms_int3	1	0	0	0	0	00.00:02:18	0
35-79-52-44	2b2a7a002e2442588f3e8a93449a9383	100	ms_int7	1	0	0	0	0	00.00:02:49	0
25-56-62-37	2d1f0bdc85b7422db4aa38cf453f60db	100	ms_int20	1	0	0	0	0	00.00:04:39	0
40-76-76-28	3134ae57b67d474c9dfd0e8d4a8e5f5b	100	ms_int3	1	0	0	0	0	00.00:07:13	0
85-72-57-87	33712e77da284dd2b0d9c1cbf8661ba1	100	ms_int22	1	0	0	0	0	00.00:01:25	0
25-35-99-67	397d471a31714cd99652cf30c368e8f9	100	ms_int8	1	0	0	0	0	00.00:03:30	0
96-52-45-06	3a1321ea89fc4fada2ba76f47b41aed2	100	ms_int8	1	0	0	0	0	00.00:00:53	0
88-56-86-38	3aaed71c3cc349bfb7719bd489bffb14	100	ms_int22	1	0	0	0	0	00.00:15:58	0
22-40-88-68	3c355047f91e4124b427b6cddb3533ef	100	ms_int8	1	0	0	0	0	00.00:04:21	0
73-25-67-35	3d5585d81e514921b30f4b3a1b033b89	100	ms_int10	1	0	0	0	0	00.00:04:40	0
09-35-91-65	3e5c66c3f0b54dd29589baac1ce12507	100	ms_int22	1	0	0	0	0	00.00:02:20	0
07-34-19-37	407e1df41f854088a99ba82065c98784	100	ms_int3	1	0	0	0	0	00.00:01:53	0
04-31-62-71	40bdd3d582de4a5ab89350ee0052bd5e	100	ms_int22	1	0	0	0	0	00.00:03:15	0
98-98-11-93	44d3eca331cc4247a7bd3100af00bcc5	100	ms_int3	1	0	0	0	0	00.00:01:41	0
07-00-95-10	481ae61df7e149c2b73c499bb4d7ba28	100	ms_int20	1	0	0	0	0	00.00:06:42	0
42-95-51-14	4af928bb6eca4c0882a0d2e90683aabc	100	ms_int22	1	0	0	0	0	00.00:01:36	0
23-03-00-22	4d7ce6fb3c2e48a9afbd1fa357c6ec09	100	ms_int22	1	0	0	0	0	00.00:01:44	0
43-01-72-65	4ddcabdcdd5f442492d012d086f54bcc	100	ms_int22	1	0	0	0	0	00.00:01:07	0
83-63-62-08	4ea32e5edd244a1284f5d35c0559b9dd	100	ms_int22	1	0	0	0	0	00.00:02:03	0
05-71-60-72	4ef034acc6084a25bc12843671f8a45f	100	ms_int3	1	0	0	0	0	00.00:06:37	0
18-35-43-95	5115f18528f04c49a261919e56f44e0f	100	ms_int10	1	0	0	0	0	00.00:02:53	0
07-30-12-84	5144580c61fe4992aea705b63b891752	100	ms_int22	1	0	0	0	0	00.00:01:56	0
04-67-83-99	53430cc2ae1f4c26ba00b88a48ffdb78	100	ms_int10	1	0	0	0	0	00.00:06:11	0
93-68-87-83	54f8185665af417186d5065b84adec28	100	ms_int22	1	0	0	0	0	00.00:02:43	0
55-04-12-41	578ffd9ad6d5453db8a63c95519b9266	100	ms_int10	1	0	0	0	0	00.00:16:19	0
86-74-14-52	5d838b623b0d441d940a6e6c2fa0fc96	100	ms_int2	1	0	0	0	0	00.00:04:23	0
55-92-72-59	5de5a195ecee4f37b52f9863e07b7699	100	ms_int22	1	0	0	0	0	00.00:01:57	0
51-46-23-46	5fcefea48b19427f83e2bd0e15a86baf	100	ms_int22	1	0	0	0	0	00.00:02:48	0
64-04-97-05	60822b709e0a41f89d66cbc1da25a208	100	ms_int3	1	0	0	0	0	00.00:01:43	0
24-72-91-72	608ab973ab3e402dad63bd5ebb465eb9	100	ms_int2	1	0	0	0	0	00.00:03:53	0
21-18-85-23	632f1558c52e44e39175af9298135955	100	ms_int22	1	0	0	0	0	00.00:02:32	0
28-29-26-94	647866b573024e9980c512ac9872b29b	100	ms_int3	1	0	0	0	0	00.00:02:06	0
03-05-73-71	66ca4fb975074d818a4123a7d73e07fe	100	ms_int22	1	0	0	0	0	00.00:02:20	0
69-63-82-72	67c4622f96a045c4baabab5e7fc8f6fc	100	ms_int3	1	0	0	0	0	00.00:04:04	0
57-13-19-25	67d235b0c665496dbe49447c27bfbf4a	100	ms_int22	1	0	0	0	0	00.00:01:18	0
93-81-23-65	6afae4eaec1e467bb2975eece18ec70c	100	ms_int22	1	0	0	0	0	00.00:02:23	0
67-14-91-44	6e7f449f90d64796b6448c1bf5c0c00c	100	ms_int10	1	0	0	0	0	00.00:02:00	0
29-21-62-80	6f9f608b5ace43c1b9dc69549bd62274	100	ms_int22	1	0	0	0	0	00.00:01:33	0
11-13-64-07	71e1ce146fbe4d9ca2bd14c491b276b7	100	ms_int20	1	0	0	0	0	00.00:02:52	0
77-25-11-30	7200c1e3feba488d95dec3e03bde4d11	100	ms_int3	1	0	0	0	0	00.00:02:32	0
07-08-30-55	753f82008dc3407984cd0680ec97d7ad	100	ms_int7	1	0	0	0	0	00.00:02:34	0
79-68-86-66	75b61f855c8f4bd4a7fd828f93d66ef1	100	ms_int22	1	0	0	0	0	00.00:02:45	0
96-89-03-67	781ef9c53c6f4107b175ab62171e060f	100	ms_int3	1	0	0	0	0	00.00:01:14	0
94-21-13-17	7fcff0f965594c3fb2a40784896952b8	100	ms_int10	1	0	0	0	0	00.00:04:36	0
65-26-06-55	81b15255fbde4c239ef0a2bee2ad46a8	100	ms_int8	1	0	0	0	0	00.00:02:09	0
50-34-92-90	8472c36ad94b4a57ab4ce45ce0926066	100	ms_int22	1	0	0	0	0	00.00:01:22	0
96-46-64-86	858b2a1c27484055b4bd4794249b4049	100	ms_int22	1	0	0	0	0	00.00:02:29	0
35-06-03-60	8605da3173874497a9f081eb1ee3ff75	100	ms_int8	1	0	0	0	0	00.00:01:06	0
53-38-27-69	87bbdec2d0214336994811bdafc1c6b3	100	ms_int7	1	0	0	0	0	00.00:04:53	0
83-81-92-59	8bc56e2cfb454d11a3cb4884cefce294	100	ms_int22	1	0	0	0	0	00.00:03:47	0
53-23-89-55	8c440d9cd7294332be15419ced556a12	100	ms_int20	1	0	0	0	0	00.00:04:14	0
34-33-53-11	8e6554011af84c538c297023cd8db7a8	100	ms_int22	1	0	0	0	0	00.00:02:47	0
63-80-07-62	916896fbc1d5434db1c1b6829ce7b383	100	ms_int3	1	0	0	0	0	00.00:04:38	0
54-31-66-41	9281481bbe634ee39aee0c946ad02c38	100	ms_int22	1	0	0	0	0	00.00:03:05	0
18-91-26-24	936fa6c9523f4e928fe0e800ddc5d506	100	ms_int8	1	0	0	0	0	00.00:00:52	0
90-45-94-01	93e0d4d0e6f34091aca090b3d96e7cfc	100	ms_int8	1	0	0	0	0	00.00:03:17	0
89-76-17-62	94641242cef644bb8af90c96446cb2e0	100	ms_int3	1	0	0	0	0	00.00:01:58	0
76-56-95-18	95df205fecd34bac9775709182b418a3	100	ms_int8	1	0	0	0	0	00.00:03:19	0
35-20-51-75	96059332d95f4db1b9b9c773b5b3c998	100	ms_int22	1	0	0	0	0	00.00:01:39	0
41-73-61-41	961363070fd243bf91fb0dc0b16e3db7	100	ms_int3	1	0	0	0	0	00.00:02:05	0
92-95-62-24	968bcaada20b4cbbbb9123eb6564fe7b	100	ms_int20	1	0	0	0	0	00.00:05:30	0
17-55-80-52	968e9fad2c124b7db0ba5318fa15dd21	100	ms_int7	1	0	0	0	0	00.00:02:11	0
81-69-25-92	9699b623ab6a4971a27c88661b7962f3	100	ms_int3	1	0	0	0	0	00.00:01:29	0
24-72-24-22	99834d0743cb42b6b200d25344834afc	100	ms_int7	1	0	0	0	0	00.00:02:33	0
80-81-04-88	9a0f2ffd6d884440830111d45b171035	100	ms_int22	1	0	0	0	0	00.00:03:23	0
82-50-02-61	9b3075045e0842cb96cbdf37bb68e226	100	ms_int22	1	0	0	0	0	00.00:02:42	0
97-31-47-44	a0c69740e5f1498caf28ae3ed1c88f99	100	ms_int20	1	0	0	0	0	00.00:02:45	0
23-02-02-90	a10b47f7946948488aef6d224570ce43	100	ms_int10	1	0	0	0	0	00.00:07:02	0
70-02-67-25	a1af93e93e4941a7ad46680db934b304	100	ms_int22	1	0	0	0	0	00.00:04:16	0
87-48-56-92	a47cffba1e034a249efd2b984e8bea02	100	ms_int22	1	0	0	0	0	00.00:02:59	0
34-38-53-82	a4a04b03e0274c11a1dfcd46cc1c0924	100	ms_int10	1	0	0	0	0	00.00:01:22	0
84-79-89-36	a4f26fa0eba148e99f8b672a908e3822	100	ms_int11	1	0	0	0	0	00.00:04:33	0
69-39-13-37	a58143352d02484fbf42ad2722fa38b9	100	ms_int22	1	0	0	0	0	00.00:02:06	0
92-45-70-58	a5cb9c8da4194dc68fde4016e3a08bf1	100	ms_int10	1	0	0	0	0	00.00:04:04	0
51-95-35-40	a615a959fd514bcc98684263d08d4f69	100	ms_int2	1	0	0	0	0	00.00:03:19	0
10-13-31-14	a689dd13572444e78560980175b38d00	100	ms_int22	1	0	0	0	0	00.00:03:19	0
46-05-46-44	a90cf2b0731e44798f6f393cf50e9ec4	100	ms_int3	1	0	0	0	0	00.00:09:24	0
71-05-79-62	ac1ae39b01414500aeadc621872952b8	100	ms_int20	1	0	0	0	0	00.00:12:45	0
65-02-34-07	b00c0880e15e4f189cb2a258a072f826	100	ms_int22	1	0	0	0	0	00.00:02:42	0
25-29-72-93	b022f4ca43ce416786a2d44719de5a67	100	ms_int22	1	0	0	0	0	00.00:00:44	0
95-82-14-80	b0d179e010594759a44391381f88d957	100	ms_int3	1	0	0	0	0	00.00:03:28	0
75-52-99-15	b19d00d9f8bd46e9b0420385419ed802	100	ms_int20	1	0	0	0	0	00.00:08:03	0
08-00-34-81	b1dc37516fbf477f80fdbdc362ef6c08	100	ms_int20	1	0	0	0	0	00.00:03:28	0
78-54-49-84	b27673267f594f9a8fb8fd99fe1b5fa2	100	ms_int20	1	0	0	0	0	00.00:04:44	0
83-05-26-36	b63facd1ba5341bdbf227ecae259544f	100	ms_int3	1	0	0	0	0	00.00:01:17	0
94-60-63-73	b65019ef23bd4ff88c1083926d87f908	100	ms_int8	1	0	0	0	0	00.00:02:27	0
95-68-41-53	b8897a4da52348259d16c70083023c67	100	ms_int2	1	0	0	0	0	00.00:02:03	0
99-13-69-32	b95f54b55bac441e88e6a67e4bd85e96	100	ms_int7	1	0	0	0	0	00.00:02:06	0
82-26-00-66	bac1d1bbbb0747a1bdd73bfb9518211b	100	ms_int3	1	0	0	0	0	00.00:02:33	0
97-80-49-67	bfd436656b77442697f7514730e281ba	100	ms_int22	1	0	0	0	0	00.00:01:17	0
82-74-74-69	c0b4821a6b1a43458752d24498bc3002	100	ms_int22	1	0	0	0	0	00.00:02:26	0
50-95-10-50	c0fd0c9b9e7f48a2b9b4ca88786218b7	100	ms_int3	1	0	0	0	0	00.00:06:21	0
92-42-00-85	c162e8d53cb7449c9e063b07cb8e9c2c	100	ms_int20	1	0	0	0	0	00.00:07:10	0
34-68-19-55	c2941dfcbe5745719c956a2887769cf4	100	ms_int7	1	0	0	0	0	00.00:08:27	0
85-66-05-77	cb4400ccc29649af9727d3dfeaa98c9e	100	ms_int3	1	0	0	0	0	00.00:02:28	0
07-55-79-53	cbb256baaf914079878c3b965fc036a2	100	ms_int22	1	0	0	0	0	00.00:02:30	0
94-73-06-45	cf5909c5ffbf4cf39ef190786a18c726	100	ms_int22	1	0	0	0	0	00.00:04:52	0
31-56-71-45	d15cc0a5e9a44eb88a20bdf241996839	100	ms_int22	1	0	0	0	0	00.00:01:34	0
06-61-13-16	d2a74e06cd6541fc85bccc6a9692a124	100	ms_int22	1	0	0	0	0	00.00:01:31	0
04-71-00-33	d447455fb5b149c29a0fe227941ec489	100	ms_int20	1	0	0	0	0	00.00:06:05	0
02-68-67-80	d4686c26f8a647a5a3a825b85fc7ea70	100	ms_int20	1	0	0	0	0	00.00:03:37	0
78-42-11-88	d5ef59ce15484145bbd962c71da915ba	100	ms_int8	1	0	0	0	0	00.00:02:10	0
96-36-81-21	d641c8ec5d5f4f1aba92650618c7c063	100	ms_int3	1	0	0	0	0	00.00:03:26	0
18-80-18-70	d670221cc81d435ab7a986cf24974787	100	ms_int8	1	0	0	0	0	00.00:02:25	0
64-13-28-49	d899008644414b7395dfccc14053622d	100	ms_int10	1	0	0	0	0	00.00:01:06	0
49-02-14-35	da405bd337f2471abfd2fa7b7a106329	100	ms_int3	1	0	0	0	0	00.00:04:49	0
80-51-18-00	dab8662ec69e4be79074a94faf509a36	100	ms_int8	1	0	0	0	0	00.00:02:29	0
74-03-73-68	db10450a113547499a2529aa20d3beb9	100	ms_int22	1	0	0	0	0	00.00:03:32	0
69-37-32-98	dcafe75cbce249158316e8639fbc9c2d	100	ms_int22	1	0	0	0	0	00.00:01:34	0
50-72-34-42	dd01757fe881400b80614bbfad562537	100	ms_int20	1	0	0	0	0	00.00:05:28	0
87-35-38-83	ddc04408941945c994702c7ec96768e3	100	ms_int22	1	0	0	0	0	00.00:02:50	0
53-44-75-88	de6c499f6b494cf58d08debf5f28de0b	100	ms_int22	1	0	0	0	0	00.00:04:30	0
56-06-53-95	df549b8fef54496dbef537284f13ba67	100	ms_int20	1	0	0	0	0	00.00:10:18	0
56-76-89-72	e448a71ee35e45a085269cf1edadc8d0	100	ms_int22	1	0	0	0	0	00.00:01:53	0
58-12-75-02	e5b562dae47044eb9660ccdc379eba8b	100	ms_int2	1	0	0	0	0	00.00:01:23	0
94-31-85-19	e65d595261b54887b723f5238cff079b	100	ms_int10	1	0	0	0	0	00.00:02:45	0
58-83-46-26	e8832a6f854c4b95a3cce9b43e8a04c9	100	ms_int22	1	0	0	0	0	00.00:02:19	0
95-72-44-36	eaa6a3dc65d943ccb030c2fd6283a137	100	ms_int20	1	0	0	0	0	00.00:08:44	0
24-53-46-82	eb4d96a601804c61bd884c1be033b436	100	ms_int22	1	0	0	0	0	00.00:01:44	0
39-75-36-91	ec2da9cbef944eadbcd3c731116ac3e9	100	ms_int22	1	0	0	0	0	00.00:02:25	0
81-11-90-80	ec9cb5a0565b411eb79adec194f2b649	100	ms_int7	1	0	0	0	0	00.00:05:26	0
95-63-33-92	ee2b00a9b8bf4f79b32d6542148e952a	100	ms_int10	1	0	0	0	0	00.00:03:08	0
41-88-80-45	efb620d1c1ef4668a961f7ae0169b3d5	100	ms_int22	1	0	0	0	0	00.00:02:33	0
77-06-53-85	f2694178a8464733910a34b9ff1022e4	100	ms_int11	1	0	0	0	0	00.00:07:27	0
67-67-56-25	f3b6f6f1426b414b9f6df500b4f957c1	100	ms_int10	1	0	0	0	0	00.00:01:24	0
51-94-72-02	f845b9952be64581a7a34a9778efa537	100	ms_int20	1	0	0	0	0	00.00:03:10	0
99-14-83-05	fc7e5cfa4bea4d3ca10ec01bdbb22bfc	100	ms_int10	1	0	0	0	0	00.00:01:11	0
01-28-62-50	fcdc525a53e94919b6048baa6dbc235a	100	ms_int8	1	0	0	0	0	00.00:01:38	0
54-33-90-74	fce811572e1040de9e3c8c1e4be46f2f	100	ms_int8	1	0	0	0	0	00.00:02:43	0
97-78-44-79	fd5b37b61daf471caf3ce29bef09d1a1	100	ms_int20	1	0	0	0	0	00.00:07:40	1
22-36-89-70	fe117ec897564377932a8845795d7d3c	100	ms_int7	1	0	0	0	0	00.00:06:08	0
03-73-53-84	02b2caee689340dfadc38484c0816ec8	100	ms_int11	1	0	0	0	0	00.00:04:44	0
09-44-33-03	030f44852bf94ffb9b6ab1afff9422d3	100	ms_int3	1	0	0	0	0	00.00:00:55	0
83-42-76-93	0314736581404b4fa0c724152b831d8f	100	ms_int10	1	0	0	0	0	00.00:04:38	0
67-21-83-66	08a42a0da89541a0ad601cfd31ad4313	100	ms_int5	1	0	0	0	0	00.00:02:38	0
96-06-07-33	0caeeda1196d406d83019ae9959be4d3	100	ms_int3	1	0	0	0	0	00.00:03:20	0
35-06-82-17	0da3c27582774664ba69a7f637bff331	100	ms_int7	1	0	0	0	0	00.00:02:45	0
84-12-91-93	0df9fc5cc40f44299a0fba666a33cb3a	100	ms_int4	1	0	0	0	0	00.00:04:16	0
34-21-95-68	11dc4a5a358d4402895a50feca6f677b	100	ms_int20	1	0	0	0	0	00.00:06:01	0
85-75-81-58	132d3ac236f44e8cb1f9834a46c85fc5	100	ms_int4	1	0	0	0	0	00.00:05:00	0
84-40-93-79	1577116ddbe44f1e97d5c1ec68e6a54c	100	ms_int6	1	0	0	0	0	00.00:19:37	0
27-64-60-86	15d381cbd7374eeba68b5aa2530145ca	100	ms_int5	1	0	0	0	0	00.00:04:41	0
32-40-53-45	1683e883fd30464b8d1b65400b56fc50	100	ms_int11	1	0	0	0	0	00.00:02:52	0
17-83-05-38	180fb6a4cf424470ac18e30a41a58d11	100	ms_int7	1	0	0	0	0	00.00:05:44	0
39-11-99-73	1b849092087343bbb84ee67e1ea52ce2	100	ms_int22	1	0	0	0	0	00.00:02:22	0
85-27-75-31	1f134aec04364fd2adf92ae9f357c759	100	ms_int2	1	0	0	0	0	00.00:02:09	0
70-73-46-06	24fa5bfb7ac1472e9a0c844e4e4934e7	100	ms_int4	1	0	0	0	0	00.00:02:06	0
21-77-09-33	267732f0294b494aa93d703149153915	100	ms_int3	1	0	0	0	0	00.00:03:11	0
40-63-15-11	273a6a7e29bf410a89af76bb34b4c821	100	ms_int22	1	0	0	0	0	00.00:11:45	0
95-41-17-09	27de43c808b94df8b5f0754936a51ca4	100	ms_int6	1	0	0	0	0	00.00:01:41	0
54-90-23-19	2b8bad19b6364403b31e897840ba8089	100	ms_int5	1	0	0	0	0	00.00:08:10	0
36-57-61-52	2bb8e5df929b42e3b6458b795438819e	100	ms_int10	1	0	0	0	0	00.00:02:41	2
82-19-26-89	2c5b0d8ea047430c84d27dd9ea0aedc1	100	ms_int20	1	0	0	0	0	00.00:04:58	1
46-13-55-44	2f696e1aedbf44a59f58bf5f87260c6c	100	ms_int3	1	0	0	0	0	00.00:04:23	0
31-61-94-48	34a9d1d12b5342f4aaae3675cb52ec57	100	ms_int6	1	0	0	0	0	00.00:02:21	0
07-44-47-87	375fe53339b940d3a483eced9e1f0c69	100	ms_int20	1	0	0	0	0	00.00:08:40	0
10-22-16-57	3b264e5188674e278fb7203918e2c7e8	100	ms_int4	1	0	0	0	0	00.00:07:32	0
66-36-40-13	3c95ec9e745849ad8955a9a8a54e57e5	100	ms_int4	1	0	0	0	0	00.00:02:59	0
63-00-98-19	3d0b1106714841b88f0fb84e67afea31	100	ms_int11	1	0	0	0	0	00.00:02:55	0
68-45-28-10	3d269286401f4f5a92e3bfbd8c8cfb9f	100	ms_int10	1	0	0	0	0	00.00:03:35	0
10-96-71-51	3dc4c1fd67614e2bafa9db2c95ac6f77	100	ms_int6	1	0	0	0	0	00.00:01:19	0
21-49-25-83	3dfb53ac6b854f0e88e4a7f3d16a5649	100	ms_int4	1	0	0	0	0	00.00:03:51	0
41-84-63-39	408660c3bb394a4780df6b4dee834562	100	ms_int4	1	0	0	0	0	00.00:02:32	0
